"ОГРН","Полное наименование ОУ по Уставу","Краткое наименование","Адрес ОУ","Должность руководителя","ФИО руководителя","Тип ОУ","Вид ОУ","Телефон","Подведомственность","Район","Адрес сайта","email","Количество групп"
"1027809008974","Государственное бюджетное общеобразовательное учреждение школа №449 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №449","Санкт-Петербург г, Пушкин г, Ленинградская ул, 2, А, 196608","Директор","Аксенова Ольга Вячеславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-62-85","Пушкинский","Пушкинский","","school650@mail.ru","0"
"1027809003530","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №297 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №297","Санкт-Петербург г, Центральная (Детскосельский) ул, 6, А, 196634","Директор","Михайлова Татьяна Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-60-66","Пушкинский","Пушкинский","","School297@mail.ru","9"
"1027809003562","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 315 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №315","Санкт-Петербург г, Павловск г, Декабристов ул, 16, 196621","Директор","Миренкова Алина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-60-54","Пушкинский","Пушкинский","","pavlovsk school-315@yandex.ru","0"
"1089847102817","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №335 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №335","Санкт-Петербург г, Пушкин г, Красносельское ш, 14, А, 3, 196603","Директор","Чулицкая Ирина Петровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-409-83-67","Пушкинский","Пушкинский","","school335@mail.ru","0"
"1027809003540","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №403 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №403","Санкт-Петербург г, Пушкин г, Софийский б-р, 9/1, А, 196600","Директор","Панфилова Наталья Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-60-15","Пушкинский","Пушкинский","","Schl403@mail.ru","0"
"1027809003584","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 409 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №409","Санкт-Петербург г, Пушкин г, Красносельское ш, 9, А, 196603","Директор","Митрофанова Ольга Валерьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-465-26-65","Пушкинский","Пушкинский","","sclool409@spb.edu.ru","0"
"1027809003617","Государственное Бюджетное Общеобразовательное Учреждение средняя общеобразовательная школа № 459 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №459","Санкт-Петербург г, Первомайская ул, 6, А, 196626","Директор","Суенкова Александра Валентиновна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-382-87-58","Пушкинский","Пушкинский","","GOU459@ya.ru","0"
"1027809003573","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 462 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №462","Санкт-Петербург г, Волхонское ш, 32, А, 196631","Директор","Сорокина Татьяна Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-451-36-24","Пушкинский","Пушкинский","","alshock462@mail.ru","0"
"1027809003529","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №464 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №464","Санкт-Петербург г, Павловск г, Мичурина ул, 17, А, 196620","Директор","Киселева Любовь Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-452-11-26","Пушкинский","Пушкинский","","school-464@yandex.ru","0"
"1027809003496","Государственное бюджетное общеобразовательное учреждение школа № 477 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №477","Санкт-Петербург г, Пушкин г, Школьная ул, 55, А, 196607","Директор","Петрова Ольга Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-470-43-17","Пушкинский","Пушкинский","","school477@yandex.ru","0"
"1027809003518","Государственное бюджетное общеобразовательное учреждение школа №500 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №500","Санкт-Петербург г, Пушкин г, Госпитальная ул, 24, А, 196601","Директор","Базина Надежда Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-573-98-61","Пушкинский","Пушкинский","","scl500@mail.ru","0"
"1027809003639","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №552 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №552","Санкт-Петербург г, Пушкин г, Генерала Хазова ул, 7, А, 196605","Директор","Кузнецова Алла Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-465-02-14","Пушкинский","Пушкинский","","school552@spb.edu.ru","0"
"1027809007380","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №638 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №638","Санкт-Петербург г, Павловск г, Березовая ул, 13, А, 196620","Директор","Урюпина Наталья Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-452-11-64","Пушкинский","Пушкинский","","school638p@mail.ru","0"
"1157800005780","Автономная некоммерческая общеобразовательная организация ""Школа имени А.М. Горчакова""","АНОО ""Школа имени А.М.Горчакова""","Санкт-Петербург г, Павловск г, Елизаветинская ул, 4, а, 196620","Директор","Кузьмин Александр Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-465-18-18","Пушкинский","","","","0"
"1117847398338","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №511 Пушкинского района Санкт- Петербурга","ГБОУ СОШ №511","Санкт-Петербург г, Колпинское ш, 20, 3, 196634","Директор","Короваева Лариса Евгеньевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-610-36-44","Пушкинский","Пушкинский","","511@mail.ru","0"
"1137847052419","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №257 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №257","Санкт-Петербург г, Волховская (Новая Ижора) ул, 3, А, 196657","Директор","Иванов Александр Юрьевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-320-93-34","Пушкинский","Комитет по образованию Санкт-Петербурга","","sch257@petersburgedu.ru","5"
"1147847199202","Государственное бюджетное общеобразовательное учреждение школа № 604 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №604","Санкт-Петербург г, Изборская (Славянка) ул, 4, 2, 196634","Директор","Дерипаска Елена Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-320-48-60","Пушкинский","Пушкинский","","shkola604@yandex.ru","0"
"1147847198091","Государственное бюджетное общеобразовательное учреждение школа №645 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №645","Санкт-Петербург г, Ростовская (Славянка) ул, 23, А, 2, 196634","Директор","Иванова Маргарита Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-320-69-50","Пушкинский","Пушкинский","","school645.spb@mail.ru","0"
"1147847205681","Государственное бюджетное общеобразовательное учреждение школа № 93 Пушкинского района Санкт-Петербурга","ГБОУ СОШ №93","Санкт-Петербург г, Школьная ул, 19, А, 196626","Директор","Яшина Татьяна Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-611-13-31","Пушкинский","Пушкинский","","sch093@petersburgedu.ru","6"
"1027807992761","Государственное бюджетное общеобразовательное учреждение школа №153 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №153","Санкт-Петербург г, Лиговский пр-кт, 156, А, 192007","Директор","Русакова Светлана Дмитриевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-766-55-01","Фрунзенский","Фрунзенский","","escuela153@yandex.ru","0"
"1037835013974","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №201 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №201","Санкт-Петербург г, Турку ул, 21, А, 2, 192238","Директор","Сидорова Тамара Тимофеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-23-23","Фрунзенский","Фрунзенский","school201.spb.ru","school201@spb.edu.ru","0"
"1037835020079","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №212 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №212","Санкт-Петербург г, Ярослава Гашека ул, 9, 2, 192283","Директор","Кузьмина Марина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-771-87-67","Фрунзенский","Фрунзенский","","school212@spb.edu.ru","0"
"1027807992706","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №215 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №215","Санкт-Петербург г, Белы Куна ул, 24, А, 2, 192241","Директор","Гамилов Дмитрий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-56-09","Фрунзенский","Фрунзенский","","school215@inbox.ru","0"
"1037835006087","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №218 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №218","Санкт-Петербург г, Олеко Дундича ул, 26, А, 2, 192283","Исполняющий обязанности директора","Белова Екатерина Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-778-71-82","Фрунзенский","Фрунзенский","http://школа218спб.рф","school_218@mail.ru","0"
"1027807992772","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №236 Фрунзенского района Санкт-Петербурга имени Героя Советского Союза Ивана Морозова","ГБОУ СОШ №236","Санкт-Петербург г, Пражская ул, 7, А, 4, 192238","Директор","Самойлович Кира Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-269-37-02","Фрунзенский","Фрунзенский","","school 236-i@Yandex.ru","0"
"1027807997250","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №298 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №298","Санкт-Петербург г, Альпийский пер, 19, А, 2, 192239","Директор","Деменкова Светлана Анатольевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-246-20-60","Фрунзенский","Фрунзенский","s298.spb.ru","school298@spb.edu.ru, school298spb@mail.ru","0"
"1037835006318","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №301 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №301","Санкт-Петербург г, Ярослава Гашека ул, 10, А, 2, 192281","Директор","Спиридонова Евгения Сергеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-65-87","Фрунзенский","Фрунзенский","","schhool301@edu-frn.spb.ru","0"
"1037835019012","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №302 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №302","Санкт-Петербург г, Дунайский пр-кт, 48, А, 2, 192284","Директор","Захарова Ирина Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-772-73-61","Фрунзенский","Фрунзенский","","school302@spb.edu.ru","0"
"1027807997557","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №305 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №305","Санкт-Петербург г, Будапештская ул, 8, А, 3, 192242","Директор","Казанцева Елена Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-705-46-43","Фрунзенский","Фрунзенский","","school305@spb.edu.ru","0"
"1027807991573","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 313 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №313","Санкт-Петербург г, Олеко Дундича ул, 25, 3, Литер А, 192283","Директор","Морозова Вера Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-776-79-56","Фрунзенский","Фрунзенский","","school3131@yandex.ru","0"
"1037835036458","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 314 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №314","Санкт-Петербург г, Балканская М. ул, 44, А, 192283","Директор","Французова Ирина Вячеславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-33-21","Фрунзенский","Фрунзенский","","school314@spb.edu.ru","0"
"1027807992981","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 325 Фрунзенского района Санкт- Петербурга","ГБОУ СОШ №325","Санкт-Петербург г, Альпийский пер, 5, 2, 192239","Директор","Рогозина Ольга Борисовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-773-43-32","Фрунзенский","Фрунзенский","school325.ru","school325.cio@mail.ru","0"
"1037835013853","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 359 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №359","Санкт-Петербург г, Расстанная ул, 20 литер А, 192007","Директор","Павлиди Петр Сергеевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-56-40","Фрунзенский","Фрунзенский","","school359@spb.edu.ru","0"
"1027807992200","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №360 имени Героя Советского Союза А.В.Германа Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №360","Санкт-Петербург г, Бухарестская ул, 5, А, 192102","Директор","Другова Марина Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-56-05","Фрунзенский","Фрунзенский","","school-360@yandex.ru","0"
"1027807992783","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №364 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №364","Санкт-Петербург г, Димитрова ул, 9, А, 3, 192284","Директор","Круглова Ольга Александровна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-361-97-24","Фрунзенский","Фрунзенский","","sc364@yandex.ru","0"
"1027807992190","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №443 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №443","Санкт-Петербург г, Купчинская ул, 11, 4, 192284","Директор","Махаева Елена Павловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-772-29-76","Фрунзенский","Фрунзенский","школа443.рф","443school@mail.ru","0"
"1027807991452","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №444 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №444","Санкт-Петербург г, Купчинская ул, 15, А, 3, 192281","Директор","Андреев Андрей Геннадьевич","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-772-71-04","Фрунзенский","Фрунзенский","","sc444@yandex.ru","0"
"1027807991589","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №448 Фрунзенского района Санкт- Петербурга","ГБОУ СОШ №448","Санкт-Петербург г, Бухарестская М. ул, 7, 1, 192288","Директор","Бельтюкова Елена Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-772-29-19","Фрунзенский","Фрунзенский","","school448@list.ru","0"
"1037835045258","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №603 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №603","Санкт-Петербург г, Балканская М. ул, 60, 3, 192289","Директор","Саблина Анна Алексеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-778-01-65","Фрунзенский","Фрунзенский","","school603@edu-frn.spb.ru","0"
"1037835036546","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №310 Фрунзенского района Санкт-Петербурга ""Слово""","ГБОУ СОШ №310","Санкт-Петербург г, Славы пр-кт, 35, А, 2, 192286","Директор","Полуян Инна Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-33-44","Фрунзенский","Фрунзенский","school310.spb.ru","school310@spb.edu.ru","0"
"1037835050362","Частное общеобразовательное учреждение средняя общеобразовательная школа «Эпиграф»","ЧОУ ""Школа ""Эпиграф""","Санкт-Петербург г, Южное ш, 54, А, 192241","Директор","Лялягина Елена Сергеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-600-17-50","Фрунзенский","Фрунзенский","","","0"
"1187847210935","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №492 Фрунзенского района Санкт-Петербурга","ГБОУ СОШ №492","Санкт-Петербург г, Димитрова ул, 39, 4, 192288","Директор","Воронова Алла Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-246-29-61","Фрунзенский","Фрунзенский","http://school492-spb.ru","sch492@petersburgedu.ru","0"
"1027809241118","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №122 Центрального района","ГБОУ СОШ №122","Санкт-Петербург г, Графский пер, 1, А, 191002","Директор","Кулиева Ирина Рафаэльевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-764-65-50","Центральный","Центральный","www.school122-spb.narod.ru","sch122@center-edu.spb.ru","0"
"1027809254593","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №153 Центрального района Санкт-Петербурга имени Героя Российской Федерации В.В.Таташвили","ГБОУ СОШ №153","Санкт-Петербург г, Гончарная ул, 15, А, 191036","Директор","Сидорова Лия Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-717-18-42","Центральный","Центральный","http://sch153.petersburgedu.ru","sch153@center-edu.spb.ru","0"
"1037843047912","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №163 Центрального района Санкт-Петербурга","ГБОУ СОШ №163","Санкт-Петербург г, Кирочная ул, 54, 191015","Директор","Антонова Лидия Викторовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-275-21-24","Центральный","Центральный","","sch163@center-edu.spb.ru","0"
"1027809226653","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 167 Центрального района Санкт-Петербурга","ГБОУ СОШ №167","Санкт-Петербург г, Херсонская ул, 9/11, 191024","Директор","Бегельдиева Светлана Магометовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-274-06-47","Центральный","Центральный","","sch167@center-edu.spb.ru","0"
"1037843012866","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №174 Центрального района Санкт-Петербурга","ГБОУ СОШ №174","Санкт-Петербург г, Дегтярный пер, 24, А, 191015","Директор","Финагина Ольга Валерьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-573-97-93","Центральный","Центральный","http://школа174.рф","sch174@center-edu.spb.ru","0"
"1037843005881","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №178 Центрального района Санкт-Петербурга","ГБОУ СОШ №178","Санкт-Петербург г, Советская 9-я ул, 31, А, 191144","Директор","Митрофанова Светлана Владиславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-271-71-11","Центральный","Центральный","","sch178@center-edu.spb.ru","0"
"1037843011205","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №181 Центрального района Санкт-Петербурга","ГБОУ СОШ №181","Санкт-Петербург г, Соляной пер, 12, А, 191028","Директор","Воронова Зинаида Павловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-273-15-62","Центральный","Центральный","http://gousosh181tsr.acentr.gov.spb.ru/","sch181@center-edu.spb.ru","0"
"1037843029025","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №189 ""Шанс"" Центрального района Санкт-Петербурга","ГБОУ СОШ №189","Санкт-Петербург г, Пестеля ул, 16, Б, 191028","Директор","Герасименко Анна Сергеевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-272-47-13","Центральный","Центральный","www.spbschool189.ucoz.ru","sch189@center-edu.spb.ru","0"
"1037843019169","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №193 Центрального района Санкт-Петербурга","ГБОУ СОШ №193","Санкт-Петербург г, Гродненский пер, 8-10, А, 191123","Директор","Хохлова Елена Евгеньевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-53-91","Центральный","Центральный","http://www.school193spb.ru","sch193@center-edu.spb.ru","0"
"1037843021446","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №206 Центрального района Санкт-Петербурга","ГБОУ СОШ №206","Санкт-Петербург г, Реки Фонтанки наб, 62, А, 191002","Директор","Канашенок Мария Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-712-05-65","Центральный","Центральный","school206.ru","sch206@сenter-edu.spb.ru","3"
"1037843005441","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №210 Центрального района Санкт-Петербурга","ГБОУ СОШ №210","Санкт-Петербург г, Невский пр-кт, 14, А, 191186","Директор","Максимчик Татьяна Геннадьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-312-85-18","Центральный","Центральный","","sch210@center-edu.spb.ru","0"
"1027809223518","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №216 имени А.Мицкевича Центрального района Санкт-Петербурга","ГБОУ СОШ №216","Санкт-Петербург г, Графский пер, 8, А, 191025","Директор","Фузеева Ирина Васильевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-417-53-89","Центральный","Центральный","","sch216@center-edu.spb.ru","0"
"1037843091208","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №294 Центрального района Санкт-Петербурга","ГБОУ СОШ №294","Санкт-Петербург г, Коломенская ул, 6, Б, 191040","Директор","Замотина Наталия Юрьевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-55-57","Центральный","Центральный","","sch294@center-edu.spb.ru","0"
"1027809256617","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 304 ""Центр подготовки кадет"" Центрального района Санкт-Петербурга","ГБОУ СОШ №304","Санкт-Петербург г, Черняховского ул, 30, А, 191119","Директор","Чекина Валентина Дмитриевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-246-20-04","Центральный","Центральный","http://school304.ru","sch304@center-edu.spb.ru","1"
"1037843003428","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 308 Центрального района Санкт-Петербурга","ГБОУ СОШ №308","Санкт-Петербург г, Бородинская ул, 8-10, А, 191180","Директор","Микляева Ирина Владимировна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-407-55-23","Центральный","Центральный","http://school308.ru","sсh308@center-edu.spb.ru","0"
"1027809237246","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №309 Центрального района Санкт-Петербурга","ГБОУ СОШ №309","Санкт-Петербург г, Константина Заслонова ул, 6, А, 191119","Директор","Шаповалова Вера Михайловна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-241-27-21","Центральный","Центральный","","sch309@center-edu.spb.ru","4"
"1037843044601","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №321 Центрального района Санкт-Петербурга","ГБОУ СОШ №321","Санкт-Петербург г, Социалистическая ул, 7/11, 191119","Директор","Машковцев Дмитрий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-764-86-38","Центральный","Центральный","","sch321@center-edu.spb.ru","0"
"1037843060408","Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №612 Центрального района Санкт-Петербурга","ГБОУ СОШ №612","Санкт-Петербург г, Звенигородская ул, 30, А, 191119","Директор","Трошнева Елена Николаевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-417-67-20","Центральный","Центральный","www.sch612.edusite.ru","sch612@center-edu.spb.ru","0"
"1037843105410","Санкт-Петербургское государственное бюджетное нетиповое образовательное учреждение ""Санкт-Петербургский музыкальный лицей""","ГБНОУ СПБ музыкальный лицей","Санкт-Петербург г, Ставропольская ул, 9, А, 191124","Директор","Романов Виталий Владимирович","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-271-07-85","Центральный","Центральный","","director@muzlyceum.spb.ru","0"
"1027809214685","Частное общеобразовательное учреждение ""Школа Экспресс"" Санкт-Петербурга","ЧОУ ""Школа Экспресс""","Санкт-Петербург г, Басков пер, 8, 191014","Директор","Владимирская Ольга Дмитриевна","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-921-954-00-43","Центральный","","","","0"
"1027807578600","Частное образовательное учреждение Средняя общеобразовательная Гуманитарно-художественная школа ""МИРТ""","ЧОУ ГХШ ""МИРТ""","Санкт-Петербург г, Гагаринская ул, 5, А, 191187","Директор","Петрова Вера Марковна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-244-09-50","Центральный","","","","0"
"1157800005065","Автономная некоммерческая организация общеобразовательная ""Международная школа Герценовского университета""","НОУ МШГУ","Санкт-Петербург г, Восстания ул, 8, Б, 191025","Директор","Лаптева Лилия Брониславовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-275-67-17","Центральный","","","","0"
"1037843037858","Частное общеобразовательное учреждение ""Школа Народного Искусства Императрицы Александры Федоровны""","ЧОУ ШНИ","Санкт-Петербург г, Фурштатская ул, 19, 191028","Директор","Пономарева Наталья Ивановна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-714-09-38","Центральный","","","","0"
"1177800000047","Общеобразовательная автономная некоммерческая организация ""ШКОЛА ""УНИСОН""","ОАНО ""ШКОЛА ""УНИСОН""","Санкт-Петербург г, Реки Фонтанки наб, 55, 191023","Директор","Герапинович Лариса Рудольфовна","Общеобразовательные учреждения","Средняя общеобразовательная школа","8-812-571-83-57","Центральный","","","","0"
"1177847116402","Федеральное казенное государственное общеобразовательное учреждение ""Санкт-Петербургский кадетский корпус Следственного комитета Российской Федерации""","С-Пб кадетский корпус СК РФ","Санкт-Петербург г, Набережная реки Мойки, 96, 191186","Директор","Сиренко Игорь Степанович","Общеобразовательные учреждения","Средняя общеобразовательная школа","7-812-409-81-98","Центральный","Центральный","","kadetpetra1@skspba.ru","0"
