ОГРН,Полное наименование ОУ по Уставу,Краткое наименование,Адрес ОУ,Должность руководителя,ФИО руководителя,Тип ОУ,Вид ОУ,Телефон,Подведомственность,Район,Адрес сайта,email,Количество групп
1027802496864,Государственное бюджетное общеобразовательное учреждение школа-интернат № 28 Калининского района Санкт-Петербурга,ГБОУ Школа-интернат №28,"Санкт-Петербург г, Герасимовская ул, 5, А, 195271",Директор,Романенко Марина Николаевна,Общеобразовательные школы-интернаты,Общеобразовательная школа-интернат основного общего образования,8-812-543-50-26,Калининский,Калининский,"",School-int28@mail.ru,0
1027809010041,"Государственное бюджетное общеобразовательное учреждение для детей, нуждающихся в длительном лечении, школа-интернат № 68 Пушкинского района Санкт-Петербурга",ГБОУ ШИ №68,"Санкт-Петербург г, Павловск г, Садовая ул, 51, А, 196621",Директор,Кутчиева Лидия Борисовна,Общеобразовательные школы-интернаты,Общеобразовательная школа-интернат основного общего образования,8-812-417-63-36,Пушкинский,Пушкинский,"",int68@mail.edu.ru,0
1037843064907,"Государственное бюджетное нетиповое образовательное учреждение детский оздоровительно-образовательный туристский центр Санкт-Петербурга ""Балтийский берег""","ГБОУ ""Балтийский берег""","Санкт-Петербург г, Черняховского ул, 49, А, 191119",Директор,Зубрилова Надежда Александровна,Общеобразовательные школы-интернаты,Общеобразовательная школа-интернат основного общего образования,8-812-764-04-00,Комитет по образованию Санкт-Петербурга,Комитет по образованию Санкт-Петербурга,"","",0
1027802497458,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №98 с углубленным изучением английского языка Калининского района Санкт-Петербурга,ДО при ГБОУ СОШ №98,"Санкт-Петербург г, Гражданский пр-кт, 92, А, 3, 195257",Директор,Фетисова Ирина Владимировна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-555-75-66,Калининский,Калининский,"","",11
1037851004091,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №235 с углубленным изучением предметов художественно - эстетического цикла им. Д.Д.Шостаковича Адмиралтейского района Санкт-Петербурга,ГБОУ СОШ №235 им. Д.Д. Шостаковича,"Санкт-Петербург г, Реки Пряжки наб, 4-6, А, 190121",Директор,Стаховский Тимофей Владимирович,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-572-58-46,Адмиралтейский,Адмиралтейский,"",school235@spb.edu.ru,0
1027810344100,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 238 с углубленным изучением английского языка Адмиралтейского района Санкт-Петербурга,ГБОУ СОШ №238,"Санкт-Петербург г, Галерная ул, 36-38, А, 190000",Директор,Ермилова Тамара Юрьевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-315-53-38,Адмиралтейский,Адмиралтейский,"",school238@spb.edu.ru,0
1027810345310,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 255 с углубленным изучением предметов художественно-эстетического цикла Адмиралтейского района Санкт-Петербурга,ГБОУ СОШ №255,"Санкт-Петербург г, Фонарный пер, 4, А, 190000",Директор,Капитанова Екатерина Борисовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-29-33,Адмиралтейский,Адмиралтейский,"",school255@spb.edu.ru,0
1027810346211,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 263 с углубленным изучением английского языка Адмиралтейского района Санкт-Петербурга,ГБОУ СОШ №263,"Санкт-Петербург г, Старо-Петергофский пр-кт, 33, А, 190020",Директор,Рыдлевский Алексей Владимирович,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-61-31,Адмиралтейский,Адмиралтейский,"",school263@spb.edu.ru,0
1027810301606,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 266 с углубленным изучением французского языка Адмиралтейского района Санкт-Петербурга,ГБОУ СОШ №266,"Санкт-Петербург г, Красноармейская 5-я ул, 23, А, 190005",Директор,Папуциди Элеонора Христофоровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-316-08-65,Адмиралтейский,Адмиралтейский,"",school266@spb.edu.ru,0
1027810332307,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 306 с углубленным изучением английского языка Адмиралтейского района Санкт-Петербурга,ГБОУ СОШ №306,"Санкт-Петербург г, Верейская ул, 20, А, 190013",Директор,Мушкудиани Ирина Геннадьевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-316-16-66,Адмиралтейский,Адмиралтейский,"",school306@spb.edu.ru,0
1027800546795,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №10 с углубленным изучением химии Василеостровского района Санкт-Петербурга,ГБОУ СОШ №10,"Санкт-Петербург г, Кораблестроителей ул, 42, 2, литер А, 199155",Директор,Румянцев Денис Евгеньевич,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-23-42,Василеостровский,Василеостровский,"",school010@spb.edu.ru,0
1027800541735,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 12 с углубленным изучением английского языка Василеостровского района Санкт-Петербурга,ГБОУ СОШ №12,"Санкт-Петербург г, Кораблестроителей ул, 21, А, 3, 199226",Директор,Шведова Диана Анатольевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-38-25,Василеостровский,Василеостровский,"",school12@spb.edu.ru,0
1037800007211,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 18 с углубленным изучением математики Василеостровского района Санкт-Петербурга,ГБОУ СОШ №18,"Санкт-Петербург г, КИМа пр-кт, 11, Б, 199155",Директор,Иванова Наталья Петровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-24-20,Василеостровский,Василеостровский,"",school018@spb.edu.ru,6
1037800017243,"Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №27 с углубленным изучением литературы, истории и иностранных языков Василеостровского района Санкт-Петербурга имени И.А. Бунина",ГБОУ СОШ №27,"Санкт-Петербург г, 10-я В.О. линия, 1/15, А, 199034",Директор,Филиппова Светлана Анатольевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-323-62-82,Василеостровский,Василеостровский,"",School027@spb.edu.ru,11
1037800021379,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 29 с углубленным изучением французского языка и права Василеостровского района Санкт-Петербурга,ГБОУ СОШ №29,"Санкт-Петербург г, Малый ВО пр-кт, 34, А, 199178",Директор,Борисов Владимир Анатольевич,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-323-02-23,Василеостровский,Василеостровский,"",school029@spb.edu.ru,0
1037800017969,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 31 с углубленным изучением английского языка Василеостровского района Санкт-Петербурга,ГБОУ СОШ №31,"Санкт-Петербург г, Кораблестроителей ул, 38, А, 2, 199155",Директор,Остапченко Татьяна Олеговна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-351-07-80,Василеостровский,Василеостровский,s31.ru,school31@spb.edu.ru,0
1037800050276,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 35 с углубленным изучением английского языка Василеостровского района Санкт-Петербурга,ГБОУ СОШ №35,"Санкт-Петербург г, Кадетская линия, 3, 199053",Директор,Кусок Оксана Анатольевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-573-97-29,Василеостровский,Василеостровский,"",school035@spb.edu.ru,8
1027800560303,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 4 с углубленным изучением французского языка имени Жака-Ива Кусто Василеостровского района Санкт-Петербурга,ГБОУ СОШ №4 Кусто,"Санкт-Петербург г, Опочинина ул, 10, 199106",Директор,Берлина Татьяна Робертовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-356-54-40,Василеостровский,Василеостровский,"",cousteau@spb.edu.ru,3
1027801583369,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №65 с углублённым изучением французского языка Выборгского района Санкт-Петербурга,ГБОУ СОШ №065,"Санкт-Петербург г, Учебный пер, 8, А, 2, 194354",Директор,Ермолаева Наталия Яковлевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-64-66,Выборгский,Выборгский,www.school65.spb.ru,schoolfr_65@mail.ru,0
1027801583688,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 83 с углубленным изучением японского и английского языков Выборгского района Санкт-Петербурга,ГБОУ СОШ №083,"Санкт-Петербург г, Сиреневый б-р, 18, 2, 194352",Директор,Полякова Наталия Альбертовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-242-31-73,Выборгский,Выборгский,http://school83.spb.ru/,school83roza@yandex.ru,0
1027801583590,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №103 с углубленным изучением математики Выборгского района Санкт-Петербурга,ГБОУ СОШ №103,"Санкт-Петербург г, Руднева ул, 23, А, 194292",Директор,Родичева Алла Федоровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-241-33-94,Выборгский,Выборгский,sch103.petersburgedu.ru,103@shko.la,0
1027801583413,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №135 с углубленным изучением английского языка Выборгского района Санкт-Петербурга,ГБОУ СОШ №135,"Санкт-Петербург г, Поэтический б-р, 3, А, 2, 194295",Директор,Лешко Елена Валериевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-517-03-63,Выборгский,Выборгский,http://135.shko.la,school135@spb.edu.ru,0
1027801582820,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №457 с углубленным изучением английского языка Выборгского района Санкт-Петербурга,ГБОУ СОШ №457,"Санкт-Петербург г, Асафьева ул, 6, 1, 194356",Директор,Исаева Инна Александровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-23-91,Выборгский,Выборгский,"",school457@spb.edu.ru,12
1027801583765,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №517 с углубленным изучением предметов экономического профиля Выборгского района Санкт-Петербурга,ГБОУ СОШ №517,"Санкт-Петербург г, Раевского пр-кт, 18, А, 194064",Директор,Майборода Елена Николаевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-24-53,Выборгский,Выборгский,www.517spb.edusite.ru,school517.spb.@mail.ru,0
1027801583732,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №534 с углубленным изучением английского языка имени Героя России Тимура Сиразетдинова Выборгского района Санкт-Петербурга,ГБОУ СОШ №534,"Санкт-Петербург г, Светлановский пр-кт, 31, А, 194223",Директор,Бельская Марина Владимировна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-552-50-82,Выборгский,Выборгский,534sch.spb.ru,00534@list.ru,0
1027801583897,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 605 с углубленным изучением немецкого языка Выборгского района Санкт-Петербурга,ГБОУ СОШ №605,"Санкт-Петербург г, Просвещения пр-кт, 46, 4, 194352",Директор,Поломошнова Елена Борисовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-599-34-27,Выборгский,Выборгский,www.605spb.ru,605@shko.la,0
1027801583424,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №124 с углубленным изучением английского языка Выборгского района Санкт-Петербурга,ГБОУ СОШ №124,"Санкт-Петербург г, Тореза пр-кт, 37, А, 1, 194223",Директор,Шувалова Оксана Викторовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-552-79-30,Выборгский,Выборгский,http://124.shko.la,124@shko.la,0
1027801582995,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 483 с углубленным изучением информатики Выборгского района Санкт-Петербурга,ГБОУ СОШ №483,"Санкт-Петербург г, Шостаковича ул, 3, А, 2, 194358",Директор,Кучерова Александра Геннадьевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-64-32,Выборгский,Выборгский,school483.ru,483@shko.la,0
1027801583721,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 558 с углубленным изучением математики Выборгского района Санкт-Петербурга,ГБОУ СОШ №558,"Санкт-Петербург г, Симонова ул, 8, А, 2, 194358",Директор,Филиппов Максим Анатольевич,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-62-79,Выборгский,Выборгский,http://558.shko.la/,school558@yandex.ru,0
1027802496578,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 111 с углубленным изучением немецкого языка Калининского района Санкт-Петербурга,ГБОУ СОШ №111,"Санкт-Петербург г, Фаворского ул, 16, А, 195220",Директор,Розанова Елена Анатольевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-535-86-96,Калининский,Калининский,"",shule111@yandex.ru,0
1027802497282,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 119 с углубленным изучением английского языка Калининского района Санкт-Петербурга,ГБОУ СОШ №119,"Санкт-Петербург г, Тимуровская ул, 8, А, 2, 195276",Директор,Грицова Галина Александровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-557-66-79,Калининский,Калининский,www.sch119.petersburgedu.ru,school119@spb.edu.ru,0
1027802496732,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №139 с углубленным изучением математики Калининского района Санкт-Петербурга,ГБОУ СОШ №139,"Санкт-Петербург г, Пискаревский пр-кт, 14, А, 195221",Директор,Волчёнкова Галина Петровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-38-02,Калининский,Калининский,www.school139.edusite.ru,School139@spb.edu.ru,0
1027802499339,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 156 с углубленным изучением информатики Калининского района Санкт-Петербурга,ГБОУ СОШ №156,"Санкт-Петербург г, Меншиковский пр-кт, 15, А, 3, 195273",Директор,Белик Александра Евгеньевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-299-14-57,Калининский,Калининский,"",school156@spb.edu.ru,0
1027802497260,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №72 с углублённым изучением немецкого языка Калининского района Санкт-Петербурга,ГБОУ СОШ №72,"Санкт-Петербург г, Ушинского ул, 21, А, 195267",Директор,Стрешинская Инна Васильевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-531-74-03,Калининский,Калининский,"schule72spb.ru, http://sch072.petersburgedu.ru/",ouschool72@rambler.ru,0
1027802496842,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №98 с углубленным изучением английского языка Калининского района Санкт-Петербурга,ГБОУ СОШ №98,"Санкт-Петербург г, Гражданский пр-кт, 92, А, 3, 195257",Директор,Фетисова Ирина Владимировна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-555-75-66,Калининский,Калининский,"",school98spb@yandex.ru ,0
1027802497447,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №653 с углубленным изучением иностранных языков (хинди и английского) Калининского района Санкт-Петербурга имени Рабиндраната Тагора,ГБОУ СОШ №653,"Санкт-Петербург г, Мечникова пр-кт, 5, А, 1, 195271",Директор,Шубина Елена Николаевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-34-27,Калининский,Калининский,school653.spb.ru,it653@mail.ru,4
1027802769708,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 481 с углубленным изучением немецкого языка Кировского района Санкт-Петербурга,ГБОУ СОШ №481,"Санкт-Петербург г, Ленинский пр-кт, 124, 2, 198216",Директор,Григорьева Ирина Анатольевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-377-23-26,Кировский,Кировский,"",sc481@kirov.spb.ru,0
1027802737863,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 501 с углубленным изучением предмета информатики и информационно-коммуникационных технологий Кировского района Санкт-Петербурга,ГБОУ СОШ №501,"Санкт-Петербург г, Краснопутиловская ул, 22, 198152",Директор,Миханоша Юрий Иванович,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-54-34,Кировский,Кировский,"",sc501@kirov.spb.ru,0
1027802739997,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 223 с углубленным изучением немецкого языка Кировского района Санкт-Петербурга,ГБОУ СОШ №223,"Санкт-Петербург г, Стойкости ул, 17, А, 2, 198260",Директор,Лысова Светлана Владимировна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-246-07-16,Кировский,Кировский,"",sc223@kirov.spb.ru,0
1027802726050,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 254 с углубленным изучением английского языка Кировского района Санкт-Петербурга,ГБОУ СОШ №254,"Санкт-Петербург г, Бурцева ул, 9, A, 198261",Директор,Большакова Ирина Владимировна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-759-39-76,Кировский,Кировский,"",sc254@kirov.spb.ru,0
1027802742747,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 274 с углубленным изучением иностранных языков Кировского района Санкт-Петербурга,ГБОУ СОШ №274,"Санкт-Петербург г, Дачный пр-кт, 34, А, 2, 198215",Директор,Кузьмина Нуржамал Паталиевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-377-36-23,Кировский,Кировский,"",sc274@kirov.spb.ru,0
1027802730603,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 282 с углубленным изучением французского языка Кировского района Санкт-Петербурга,ГБОУ СОШ №282,"Санкт-Петербург г, Новаторов б-р, 104, Литер А, 198217",Директор,Хмелева Татьяна Михайловна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-756-65-73,Кировский,Кировский,"",sc282@kirov.spb.ru,0
1027802767300,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 504 с углубленным изучением английского языка Кировского района Санкт-Петербурга,ГБОУ СОШ №504,"Санкт-Петербург г, Новаторов б-р, 43, А, 198216",Директор,Виноградова Наталья Витальевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-51-68,Кировский,Кировский,"",sch504@gmail.com,0
1027802737885,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №506 с углубленным изучением иностранных языков Кировского района Санкт-Петербурга,ГБОУ СОШ №506,"Санкт-Петербург г, Козлова ул, 47, А, 1, 198260",Директор,Ярошенко Ирина Ильинична,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-620-72-43,Кировский,Кировский,"",sc506@kirov.spb.ru,0
1027802740998,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 538 с углубленным изучением информационных технологий Кировского района Санкт-Петербурга,ГБОУ СОШ №538,"Санкт-Петербург г, Новаторов б-р, 40, А, 198216",Директор,Огородова Татьяна Андреевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-377-36-76,Кировский,Кировский,"",sc538@kirov.spb.ru,0
1027802741988,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 539 с углубленным изучением иностранных языков Кировского района Санкт-Петербурга,ГБОУ СОШ №539,"Санкт-Петербург г, Подводника Кузьмина ул, 52, А, 198215",Директор,Фатеева Татьяна Николаевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-377-21-41,Кировский,Кировский,"",sc539@kirov.spb.ru,0
1027802748665,"Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 654 с углубленным изучением предметов художественно-эстетического цикла ""Хореография"" Кировского района Санкт-Петербурга",ГБОУ СОШ №654,"Санкт-Петербург г, Лёни Голикова ул, 23, А, 6, 198262",Директор,Галеева Нажия Фяридовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-752-94-07,Кировский,Кировский,"",sc654@kirov.spb.ru,0
1057812684280,"Негосударственное частное общеобразовательное учреждение Средняя общеобразовательная школа с углубленным изучением английского языка ""Частная школа ""Взмах""","НОУ ""Частная школа""Взмах""","Санкт-Петербург г, улица Огнева, 10, 1, 193230",Директор,Писарев Виктор Рэмович,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-703-41-90,Кировский,Комитет по образованию Санкт-Петербурга,"",sch-Vzmah@petersburgedu.ru,0
1027808757899,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 258 с углубленным изучением физики и химии Колпинского района Санкт-Петербурга,ГБОУ СОШ №258,"Санкт-Петербург г, Колпино г, Павловская ул, 80, лит. А, 196650",Директор,Некрасова Светлана Борисовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-34-32,Колпинский,Колпинский,"",school258@spb.edu.ru,0
1027808757877,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 455 с углубленным изучением английского языка Колпинского района Санкт-Петербурга,ГБОУ СОШ №455,"Санкт-Петербург г, Колпино г, Тверская ул, 13, А, 196655",Директор,Зимина Любовь Викторовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-30-38,Колпинский,Колпинский,"",school455@spb.edu.ru,0
1037816030890,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 127 с углубленным изучением английского языка Красногвардейского района Санкт-Петербурга,ГБОУ СОШ №127,"Санкт-Петербург г, Ударников пр-кт, 22, 3, 195279",Директор,Катренко Олег Николаевич,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-529-41-93,Красногвардейский,Красногвардейский,http://sch127.petersburgedu.ru,school-127.spb@mail.ru,0
1037816030966,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 133 с углубленным изучением иностранных языков Красногвардейского района Санкт-Петербурга,ГБОУ СОШ №133,"Санкт-Петербург г, Петра Смородина ул, 10, А, 195248",Директор,Паршев Алексей Геннадьевич,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-24-54,Красногвардейский,Красногвардейский,"",оо-school-133@yandex.ru,0
1037816031000,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №143 с углубленным изучением английского языка Красногвардейского района Санкт-Петербурга,ГБОУ СОШ №143,"Санкт-Петербург г, Синявинская ул, 15, 195176",Исполняющий обязанности директора,Ким Алексей Евгеньевич,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-227-31-48,Красногвардейский,Красногвардейский,"",s143spb@mail.ru,0
1027804187971,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №160 с углубленным изучением английского языка Красногвардейского района Санкт-Петербурга,ГБОУ СОШ №160,"Санкт-Петербург г, Металлистов пр-кт, 23, А, 1, 195027",Директор,Хорькова Валентина Николаевна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-222-56-46,Красногвардейский,Красногвардейский,"",gou160@mail.ru,0
1027804197398,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №180 с углубленным изучением английского языка Красногвардейского района Санкт- Петербурга,ГБОУ СОШ №180,"Санкт-Петербург г, Маршала Тухачевского ул, 29, А, 195067",Директор,Тронова Наталия Александровна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-225-31-42,Красногвардейский,Красногвардейский,school180.edusite.ru,school180@inbox.ru,0
1037816002950,Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 188 с углубленным изучением мировой художественной культуры Красногвардейского района Санкт-Петербурга,ГБОУ СОШ №188,"Санкт-Петербург г, Маршала Тухачевского ул, 17, А, 195253",Директор,Ежкова Ирина Борисовна,Общеобразовательные учреждения,Средняя общеобразовательная школа с углубленным изучением предмета,8-812-417-25-74,Красногвардейский,Красногвардейский,http://spb188school.ucoz.ru/,sch188@petersburgedu.ru,0
